title,rating,text,url
Nolan never let you down,10/10,One of the best movies out there I highly recommend it,https://www.imdb.com/review/rw4933535/?ref_=tturv_perm_117
The best movie of all time,10/10,"This movie is perfect. Best movie of all time. If you haven't watched it yet, please do.",https://www.imdb.com/review/rw7085054/?ref_=tturv_perm_90
What a convoluted mess!,6/10,"I'm not even going to waste my time writing a review, it would get lost in the ""dream world"" of positive reviews. Those who are making this out to be something profound or mind-boggling are also delusional.All it is is a muddy film with tons of plot holes and slightly better-than-average special effects. I am completely amazed at the comments about this being something more than it is. ""The Matrix"" was far, far better, made far more sense and offered far more insight into human nature, love, etc.Nolan has made a ""cluster f__k"" that must have subliminally messaging going on in some theaters cuz nobody in our theater enjoyed it very much. The acting is superb. There's one really cool scene of Paris defying gravity. Other than that there is nothing new and there is little or no logical plot line. It is just as my title says, convoluted. I'm a writer and this is the kind of stuff I delete from my novels when I begin to stray or run on.There's one review here that understands what is going on with the people who have fallen for this nightmare... he says ""There are movies for stupid people. There are movies for smart people. Then there are movies for people who like to think they're smart."" He has hit the proverbial nail on the head. This is a movie a few, likely stoned college fanboys go to see, start a conversation about ""what if..."" and create something out of nothing. Any intelligent person begins to have serious trouble coming up with answers that truly fit the massive questions in Nolan's script. To pass it off as ""well, it's all a dream"" is just a cop out. The movie doesn't really work. The dream-within-a-dream-within-a-dream is just a way for him to cover his mistakes.This movie deserves a high 7 at best. In time, it will drop considerably on this site... perhaps to near #100. But that will only be due to Nolan fans. True movie buffs will never fall for this fantasy. It's ordinary storytelling and a ""make-it-up-as-you-go-along"" script.Go back to schools everyone. Stop doing drugs. This is not a fine wine... it is carbonated fruit punch. And your drooling all over your shirt!",https://www.imdb.com/review/rw2288392/?ref_=tturv_perm_82
Ingeniousness meets harmony in a not so imaginary future!!!,10/10,"I deeply believe that this is the masterpiece of modern cinematography. I am not to say whether this is the best movie of all time because it is more fitted to these times and way of living but without a doubt the viewer is left fully satisfied by the magnificent direction, plot and acting.Nolan sets a stunning atmosphere inside carefully designed dream worlds while manages to narrate the action and family story of the protagonist as they were totally necessary, interrelated parts of the complete puzzle.The most important attribute of this film is that it is going to make you think. You are not to miss a line if you want to keep up with the plot, but I believe that the really breathtaking fact is that this film elegantly depicts the dangers of our modern society, i.e. the need of modern man to build imaginary worlds (in front of a PC or a game console screen) in order to escape from his non-satisfying life. Simply brilliant!",https://www.imdb.com/review/rw2322768/?ref_=tturv_perm_68
MASTERPIECE! Highly recommend seeing this movie!,10/10,"""Inception"" is undoubtedly one of the most iconic science fiction films ever.
It explains the idea of sharing a dream, accessing and changing people s mind.
It tells the story of Kobb,the proffesional thief and the master of his craft. He enters the subconscious and steals the information, that his clients need. The only thing he regrets about is that he can't see his children anymore. But one day he receives a deal that will change his life dramatically. This operation seems to be infeasible, but Kobb accepts to risk everything for his family...The special effects are fantastic,the plot twists are unexpectable and well-thought-out. ""Inception"" is a clever and heart-pounding thriller, which leaves you with a strange felling that our life is an illusion,a dream where everything is possible.",https://www.imdb.com/review/rw4406869/?ref_=tturv_perm_118
Nolan at his most intelligent best.,10/10,"Inception is truly one of a kind. A concept which has long gestated in Christopher Nolan's mind, his eye for drama mixed with his large scale sensibilities ring true in Blockbuster season making Inception a true original in the sea of reboots, remakes and sequels.To try and explain Inceptions many plot twists and incredibly intelligent arcs, would be a foolish task. As Nolan himself has been reluctant to. The best way to approach the film would be with an open mind, if you are prepared to be taken on a ride of a lifetime, then trust that you 100% will. If Avatar was a seminal film in technology (although coming out as a rather poor film, in my opinion), then Inception is seminal in it's storytelling. With a 148 minute running time, you would expect a lot to take place, but what you wouldn't expect is the pace of it all. I did not think at one time in the film about how long was left. I was simply blown away by the depth in every single part of the film. If my enthusiasm for the storytelling aspect of the film has left you worried about the spectacle, then don't worry. They are, as hinted in the trailer, incredible, looking real and unbelievable simultaneously. The most pleasing thing about the action set pieces, is that they are genuinely used to illustrate the story, rather than to blow stuff up a la Michael Bay.With this complex movie in it's high concept, a stellar cast is needed. And Nolan as always, delivers with just that. This is vintage DiCaprio, perhaps only equalled in The Aviator, which is even more impressive as his role as Cobb in Inception is not a showy one, needing DiCaprio to be the constant at the centre of the film. And he pulls off Cobb's emotional contradictions sublimely. The rest of the cast members all shine in parts of the films, Cillian Murphy shows off his usually non-existent tender side, Gordon-Levitt bottles his usual charm for his confidently reserved turn as the reliable Arthur, Watanabe is devilish as the seemingly ambiguous Saito, Page shows why she's the next big female star and Tom Hardy revels in being the comic relief of the film compared to his recent turns as decidedly psychopathic characters.Overall, Nolan has indeed surpassed himself. He has created a world as expansive as his Gotham, a plot dwarfing the intricacies of Memento and one which blows The Prestige's cinematic reveal out of the water. This is truly unmissable cinema. Revel in it, we've still got to wait a whole two years before Batman 3.",https://www.imdb.com/review/rw2278646/?ref_=tturv_perm_15
"Over long, Pretentious twaddle",7/10,"This is not a bad film per se, had it been about 30-40 minutes shorter I would not have been too offended. But I'm genuienly perplexed as to how people can rave over it-#13 on all time list at time of writing!! There is virtually no character devlopment the plot overly complicated and riddled with holes and contradictions. Frankly you don't need to suspend disbelief so much has have it surgically removed and flushed down the toilet. By the end I was wishing I was in a dream within a dream policed by a completely arbitrary set of nonsence rules - any thing to get me out of that chair.",https://www.imdb.com/review/rw5730005/?ref_=tturv_perm_114
Inception was only less shocking to me than the Matrix,10/10,"When you wake up from a good dream, you feel the reality is harsh. When you wake up after a bad dream, you will be sentimentally attached to the beauty of reality. But as long as life is good, reality and dreams don't matter.",https://www.imdb.com/review/rw7209937/?ref_=tturv_perm_4
Most Cerebral Nolan Movie Out There,10/10,"I decided to go back and review Inception because this would be my 100th review written for IMDb. And Interstellar is coming in a few months so I guess now is a good time to celebrate one of the greatest films of all time. After dozens of times watching this movie I ranked it as my third favorite movie of all time. Rightfully so, considering it's one of the few movies that changed my life and got me infinitely interested in film in general. From top to bottom this is one true cinematic accomplishment. Christopher Nolan created a worldwide phenomena and did it with an original idea. Popular and financially successful movies these days almost always have to be part of a bigger franchise. Inception made nearly a billion dollars while being just a solo outing. This wasn't Nolan's first home run twisting our minds and it won't be his last but he most likely won't create a more original movie than Inception. It's one of those movies that after you see it, you instantly want to go back and watch it again.The cast is flooded with Hall of Fame level talent. Beginning with Leonardo DiCaprio in his first and hopefully not last film with Christopher Nolan. These two created a perfect team and I couldn't have pictured a better actor for the role of Dom Cobb. I love how the movie doesn't give us any back story on his character and almost assumes that planting ideas inside peoples minds is normal. Joseph Gordon-Levitt creates a good balance with Cobb in his role as Arthur. JGL was well known among Hollywood for awhile but Inception catapulted his career to a new level. He doesn't get his roles in Looper, Lincoln, The Dark Knight Rises, or even get to direct his film Don Jon without starring in Inception. Easily some of the best scenes in the movie are him trying to calm down Cobb and understand why it is he cant focus while in the dream world. This is when the beautiful Marion Cotillard comes into play. She plays the recently passed wife of Cobb, but someone who doesn't seem to leave Cobb's subconscious. Her accent and seductiveness was perfect for Mal Cobb and also shared some of the not only epic but also psychologically thrilling scenes.The rest of the team is filled with rising stars Tom Hardy, Ellen Page, and the ever-so-underrated Ken Watanabe. Page is one who in the trailers seemed to come across as annoying and useless but I was pleasantly surprised with how great her performance was. Overall the cast is one of the best ensembles ever put together, without forgetting the always good Michael Caine. But the real praise goes out to Hans Zimmer for creating my favorite and quite possibly one of the greatest scores of all time. 'Time' is my favorite single piece of music, but the rest of the score hits at exactly the right times. It's explosive and also emotionally moving when it needs to be. Zimmer found the perfect mix of brass and piano to use in this Oscar snubbed score.But I think the real reason this film became so popular and re-watchable was because of it's forever debatable ending. What's my take on it? Well after replaying it for years and going back and forth on what my opinion is I would say that it doesn't matter. It doesn't matter if he is suppose to be dreaming or finally back to reality. You know why? Because Dom Cobb doesn't care. When he sees his children's faces in the end that was the final straw. He doesn't even bother looking at the top spinning because it means he is getting to see his children. He is accepting the fact that his wife is dead and never coming back and moving on from that fact. I really do believe that he had reached reality but I always love hearing the new theories people come up with. I have basically heard them all at this point but it doesn't matter because Cobb has accepted his fate. True props to Nolan for creating material that people are sure to be talking about for years to come.So after over a decade of Nolan having his idea for Inception he finally got it made. Warner Bros gave him the go ahead after he made them billions with the Batman films and could it have been a better decision? I don't think so. Nolan created a film that has impeccable practical effects with an unbelievable ensemble cast complimented with perfect cinematography and a haunting score. If there's ever such thing as a perfect film this is it. It's one of the few movies that makes me cry thinking about how great cinema is when its done with the care like Inception is. It renews my faith in Cinema.+DiCaprio and ensemble cast give career defining performances+Originality can't be topped+Hans Zimmer's exhilarating score+Practical effects (Hotel Scene)+Forever debatable ending+Gave America Marion Cotillard+Final scene+TIME10/10",https://www.imdb.com/review/rw3074859/?ref_=tturv_perm_113
awesome,10/10,Brilliant technical wizardry Heady at least apparently so A ride more than a movie but a movie none the less Chris Nolan is rapidly becoming the director of his generation and i m longing to find out what is he trying to say He has established his technical power again and again but if I think of Memento for instance I remember the gimmick but not what the story was really about I suspect the same will be said of Inception I m not putting down I m just wondering I left the theater full of questions and nobody could actually give me any answers I m not talking about the plot but at the way Christopher Nolan chose to tell the story Leonardo Di Caprio is acquiring some extra gravitas as an adult presence on the screen Loved Cillian Murphy I always do Riveted by Tom Hardy Enchanted by Marion Cotillard,https://www.imdb.com/review/rw4958023/?ref_=tturv_perm_106
Nolan's best film by far,10/10,"This is an excellent film. The CGI is great. The characters are great. But I have one problem which is the character development. It didn't have much of it, but that is the only problem. The movie did start of really confusing, but in the 40 minute part I got used to the story. In conclusion this is a great film and I would highly recommend it.",https://www.imdb.com/review/rw6645551/?ref_=tturv_perm_30
Unique cinematic gem-a discussion of the paradox of the movie,10/10,"This review is not so much a review but rather an attempt to understand the threads of the movie. It is by no means authoritative and all encompassing.The movie lays out many clues for the viewer. Particularly the notion that an ""idea"" is the most insidious infection. Once an idea has taken root only death can provide a release. Furthermore, some people's realities eventually become a state of constant dreaming. Thus, it is possible for someone to constantly require to dream in order to maintain their grasp on reality.The next premise that we are introduced to is the notion that ""ideas"" can be taken from the mind. From that we are introduced to the notion of ""inception,"" or the planting of an idea in the mind. The reason that inception is so difficult is because every idea that the mind has can be traced back to the source. So for most of us, ideas in our head can be traced to someone or something (a speech, a book, a movie...). Powerful ideas are self-created ideas, they can change the world (the movie explores this quite nicely).The movie takes place in the dream world and in reality. At the end of the movie it seems that Cobb is still in the dream world. But how can that be, he is reunited with his children? My thoughts: 1) We know that Cobb and his wife Mal had managed to get stuck in the final phase of dreaming--pure subconscious. It was in this place that they built a life together of reconstructed memories. Unfortunately over time Cobb had enough and wanted out. Mal did not believe that they were living in a lie.2) Cobb, in order to get Mal to get out, had to plant the idea in her head that she was dreaming and that this reality was not real. He manages to do so successfully.3) In the real world Mal commits suicide because of the idea Cobb planted. He cannot forgive himself.4) The fact that Cobb feels so much guilt about what he did IS THE CENTRAL CRUX OF THE MOVIE. It is this guilt that does not allow him to ""see"" his children until he forgives himself.5) The movie also introduces us to the concept of paradox, the infinite loop that can be closed etc. This is a crucial step to understand because what Cobb ultimately seeks to accomplish is a paradox.6) The movie is truly about Cobb planting an idea in his own head but not tracing it back to himself. He needs to believe that he can forgive himself but not know that he initiated it.7) Throughout most of the movie, all the characters are PROJECTIONS of his subconscious. Ariadne is perhaps one of the most important projections because through her, he is being guided to his inception seemingly by someone else. She is a manifestation of his subconscious who is in essence helping him realize what he must do. In Greek mythology Ariadne is the Mistress of the Labyrinth, a subtle clue by Nolan.8) The idea requiring inception, is that ""he can return home"" to his children. The idea is simple but in order to introduce it Cobb needs to CREATE THE MOST COMPLEX world possible. This is done through the multiple dreams and multiple cast members who are ultimately projections. For evidence that it is a created world, keep in mind the numbers used throughout the last acts. Those numbers appear on the ticket that Cobb is holding. Those numbers may have special significance to Cobb, (perhaps the hotel where his wife committed suicide, the ages of his children, etc).9) When Mal attacks Cobb with a knife Ariadne shoots her. After which, Cobb let's go of Mal as a memory. Memories are dangerous because they call attention to the dream. By getting rid of Mal Cobb rids himself of evidence that he is dreaming.10) When Saito makes the phone call and allows Cobb back in the U.S., it is done because Cobb can believe that someone else has taken away the restriction. It was crucial for that to be there even though Cobb at any point could have seen his children.11) The spinning top does wobble a little bit when Cobb leaves the room. This lends some credibility to the thought that it is ""reality,"" however we do not see the top fall indicating that the whole thing may still be a dream. This seems to be a paradox, Cobb believes this is reality (top wobbles), but this is a dream (top never spins out). Can something be real to someone but still be a dream? Another paradox is discussed next.12) The movie itself reveals itself to be a paradox because Cobb's character plants an idea in his own head and then must disguise it. It means that over time Cobb figured out a way out from his guilt, it was a spontaneous idea (and quite brilliant). The problem is that he can still trace the idea back to himself. That would mean the guilt would still be there. Thus, the paradox is seemingly unsettled. How can one plant an idea in one's own head without realizing that you planted it there?13) With respect to the ending/beginning on the beach. Keep in mind, Cobb's children appear but with backs to him on the same beach as his. It is the subconscious world. For proof that this is his dream, ask yourself ""how did he get from Mal's house to Saito's?"" Cobb just appeared. He ""needs"" to get Saito to leave because only then can he ""see his children."" Also the room where Saito is in is built from memory. Cobb admitted that he has a tendency to do this.Nolan has indeed incepted our minds. Thank you for reading and reviewing.",https://www.imdb.com/review/rw2281189/?ref_=tturv_perm_40
The ultimate high concept movie!!,9/10,I've watched this movie because it has a great rating and because I love Christopher Nolan and in my opinion it totally deserves this great rating...it could maybe even be a little bit better...There are tones of great stuff in this movie like the concept of dreaming which the whole movie is about and this is one of the greatest concepts I've ever witnessed. It just makes soo much fun watching these Characters do their thing...On top of that the movie has such a great soundtrack. Hans Zimmer has once again topped himself. The actors also do their best to make the emotional scenes hit hard and they've done their Job really really well...This movie is one of the greatest of all time in my opinion and you should probably watch it if haven't already.,https://www.imdb.com/review/rw8665039/?ref_=tturv_perm_108
dreamy,9/10,"I vaguely remember the time i watched this movie (which was a long long time ago), but i definitely remember being blown away by this masterpiece. I would love to experience something similar again.",https://www.imdb.com/review/rw8461182/?ref_=tturv_perm_109
Christopher Nolan continues his climb to the top... of the most overrated directors list,7/10,"If there was ever a film to label as ""overrated"", it would be The Dark Knight. If there was ever another film to label as ""overrated"", it would be Inception. I just don't understand what it is about Christopher Nolan's films but they have the tendency to receive large amounts of unwarranted and undeserved praise.While they are very well-made films, they are for the most part nothing more than entertaining popcorn flicks (Memento being the one exception). Popcorn flicks of the up-most quality but nothing truly memorable or deep. Now that I have gotten that out of the way, lets get on with the review.Now, basically, Inception is a heist film with a twist. The heists take place inside of a dream, thus allowing for some creative and tricky special effects to be pulled off. These effects are pretty amusing to watch, most notably a scene where the gravity of a hallway is shifting and the two actors are duking it out amidst the gravity shifts, and this makes for some impressive-looking chaos.The story while somewhat original, wasn't pulled off as smoothly as it could have been in my opinion. There were just far too many plot holes that you could drive a tank through. Now with a certain proper ending, these plot holes would diminish, but Nolan has yet to confirm just what the ending means so the plot holes are left intact. If you want a better idea of what I mean by that, PM me.Acting for the most part is good and gets the job done. Just don't expect anything Oscar-caliber here. If there was one stand-out performance in Inception, I would definitely say it's from Leo Dicaprio. The guy proves time and time again that he's one of the better young actors working right now. The rest of the cast gives passable performances, but nothing special. Michael Caine is wasted, and I feel the only reason he was hired was to get his name on the box.Not much needs to be said about the special effects. They're some of the best yet, and at times even creative. Possibly the strongest aspect of the film, next to the effects, is the musical score. Inception has one of the best scores in recent memory. My hat is off to Hans Zimmer. The effects, score, and flawed but intriguing story come together in making Inception a very enjoyable and entertaining film. It's definitely smarter than your average popcorn flick, but at the end of the day it's still just a popcorn flick. Nothing more, nothing less. It lacks the emotional punch and attention to detail that made District 9 so great (now that's a true masterpiece, and one of the greatest sci fi films ever made).I give Inception 7.5/10 and highly recommend it to anyone looking for a fun film that will also make them think a little bit.",https://www.imdb.com/review/rw2349946/?ref_=tturv_perm_92
Brilliant on every level,10/10,"Boring of me to say but this is one of my favourite movies of all time. Stellar performances, great plot and an ending that keeps you guessing. The CGI is exceptional and I think it's arguably one of Nolan's best films.",https://www.imdb.com/review/rw7558464/?ref_=tturv_perm_31
All right.....,6/10,"The film is a disappointment, because it did so little with so much. Basically what you have here is a very interesting sci-fi heist premise; Cobb (Leonardo DiCaprio) and Arthur (Joseph Gordon-Levitt) are partners who use dream-invasion technology to steal industrial secrets from unsuspecting mass transit passengers (why any powerful people in such a technological age would travel on mass transit, is just one of the many obvious questions the film expects us not to raise) while they doze. In exchange for immunity to a troubling criminal charge against Cobb, they agree to undertake an unprecedented mission: to practice ""inception"" on a powerful business scion, that is to plant an original idea in his subconscious through the dream manipulation.All of this is great, but unfortunately none of it has any emotional weight. To find that we have to look into the mystery of why Cobb has been in exile, and this plot has to do with his wife (Marion Cotillard) with whom he shared a disastrous and traumatic experience of dream sharing. This is to me where the movie essentially falls apart. It seems like Nolan and the other writers never fully synthesized these two dominant strains in the film, so that most of the time the emotional drama is just getting in the way of the heist film or vice a versa. At no point did it seem to me that the heist was complimenting the drama or vice a versa. And in fact after some very impressive effects sequences during the scenes where Cobb shows his new assistant Ariadne (Ellen Page, too green to hold up her role) a lot of the action becomes outright tedious, never more so than when we're ""treated"" to about a reel or ten minutes of numbing snow-mobile and gunfight action, right at the point where the film should be reaching a climax. It all starts to feel very obligatory, and Nolan is not a good enough action director to make empty content feel like fun.As a basic action/heist movie with sci-fi premise, it still works well enough that I would recommend it as a rental. Nolan works in some of the elements that have made some of his better films work on a higher level, such as the association with totems and icons (the spinning wheel, etc.) and the connection between memory or memory devices and identity. However when all the pieces are laid out, the film seems overly simple and mechanical. The plot is just this -- the guy takes a job, he does the job, he gets to re-unite with his kids. Although he constantly mopes about in a depression because he tried inception on his wife and she died, he has no ethical or moral problem with doing the same thing to Cillian Murphy's character, even though nobody knows the real consequences that could befall or the true motives of Ken Watanabe's character. I was hoping that some larger picture would emerge, but instead this film is politically naive and instead attempts to be dramatic. The constant shots of adorable children playing on the lawn made me feel I was watching a bad Spielberg film. The entire emotional anchor of the film is put on the shoulders of these cute kiddies in true Spielberg fashion. If you don't buy into this ridiculous soft-target hook, then the whole film collapses like DiCaprio's dream world.This isn't a bad or stupid film, but after a while you start to yearn for at least some human warmth or humor, which is almost always missing from Nolan's films. The characters are so sincere that it starts to become suffocating, especially considering how ridiculous the premise is when taken seriously. Basically this is like ""Total Recall"" in terms of ideas and in terms of stupid action scenes, except that it takes itself hugely seriously. It does not become a better film by doing so, nor a more intelligent one.",https://www.imdb.com/review/rw2300093/?ref_=tturv_perm_32
This is what I call a MOVIE !,9/10,"Repeated views to understand a movie! That is what I call a MOVIE and this one of those. If you can, just watch in theaters.Dream in a dream in a dream in a dream! Amazing concept and how they executed also marvelous.Must watch !",https://www.imdb.com/review/rw5288391/?ref_=tturv_perm_111
Smartest Film of The Year!,10/10,"Inception is the Smartest film of the YearINCEPTION (PG-13) Directed by Christopher Nolan (Batman Begins and The Dark Knight) Inception is the smartest film you will see all year. It never plays down to the audience, in fact, it assumes the audience is intelligent. Inception tells the story of Dom Cobb (Leonardo DiCaprio) as a thief with the rare ability to enter people's dreams and steal their secrets from their subconscious. His skill has made him a hot commodity in the world of corporate espionage but has also cost him everything he loves. Cobb gets a chance at redemption when he is offered a seemingly impossible task: Plant an idea in someone's mind. If he succeeds, it will be the perfect crime, but a dangerous enemy anticipates Cobb's every move.This movie is challenging, but always in a fun and inventive way that keeps you captivated. It is an updated 40's crime drama with a technological twist that just works.After the fight scene in the hallway, you will agree with me that Christopher Nolan will no doubt take home a few Oscars this year. Sound Design, Cinematography, best Original Screenplay, Director and Film unless something monumental is released between now and then.One scene alone should get Nolan the Oscar, and that being the city folding back on itself.Most films this year are like sitting down to a bowl of potato chips, Inception is like sitting down to the juiciest thickest most filling steak dinner you've had in years. Inception opens Friday July 16 5 out of 5 Stars Jay Fox",https://www.imdb.com/review/rw2278758/?ref_=tturv_perm_44
Inception,10/10,"Inception is a mind-bending sci-fi thriller that keeps you hooked from start to finish. Dom Cobb, played by Leonardo DiCaprio, is an expert in extracting secrets from people's dreams. But this time, he must do the impossible-plant an idea instead. The movie is full of twists, incredible visuals, and a deep story that makes you think. It's a masterpiece that deserves multiple viewings. The soundtrack by Hans Zimmer adds another layer of intensity, making every scene feel even more impactful. Christopher Nolan's direction is brilliant, blending action, emotion, and philosophy seamlessly. The ending leaves you questioning reality, which makes this film unforgettable. If you love movies that challenge your mind, Inception is a must-watch!",https://www.imdb.com/review/rw10336227/?ref_=tturv_perm_98
Come Back Again!,10/10,"If one goes to an art gallery to see a provocative piece, one sees something new each time. That's what true art is. That's why a black light Elvis is not art. This film is certainly a tour de force. It requires engagement at every step. LIke most works of art, it doesn't give it all away. I look forward to seeing this the second or even third time. First of all, the premise is wonderfully engaging. Our consciousness is layered as everyone knows who thinks they have awakened, only to find themselves in another nightmare--then they awaken again. We know that the subconscious by nature is out of our control. There you have a wonderful premise. Now layer that further with people who can flip in and out and use this to their own ends. While confusing, it's exciting. The amazing thing is that the director/writer pulls it off. Every nuance and event is picked precisely for its effectiveness. We have the luxury of watching from one precipice into the abyss. We do care about the people and not just because we want them to succeed. We care about the matrix of the dream levels. Great movie.",https://www.imdb.com/review/rw2288301/?ref_=tturv_perm_34
A movie that you 'll never forget...,10/10,"Dom Cobb (Leonardo DiCaprio) is a skilled thief, the absolute best in the dangerous art of extraction, stealing valuable secrets from deep within the subconscious during the dream state when the mind is at its most vulnerable. Cobb's rare ability has made him a coveted player in this treacherous new world of corporate espionage, but it has also made him an international fugitive and cost him everything he has ever loved.Now Cobb is being offered a chance at redemption. One last job could give him his life back but only if he can accomplish the impossible—inception. Instead of the perfect heist, Cobb and his team of specialists have to pull off the reverse: their task is not to steal an idea but to plant one. If they succeed, it could be the perfect crime. But no amount of careful planning or expertise can prepare the team for the dangerous enemy that seems to predict their every move. An enemy that only Cobb could have seen coming Inception 10/10",https://www.imdb.com/review/rw2279286/?ref_=tturv_perm_77
"Overrated because it makes people ""feel"" smart...",1/10,"Christopher Nolan has done some great work.His ideas and direction singlehandedly gave new life to the beloved superhero Batman.While the film Dark Knight will always be recognized to the new dimensions it added to the classic Batman series of movies and comics, Inception was nothing more than a dull and linear plot, surrounded by and an even duller and more linear plot.The centerpiece of this movie was supposed to be its convoluted storyline which was scattered across multiple levels, in essence puzzle that forces the viewer to think through the movie and decipher the ending.The concept of ""levels"" and or ""interconnected plots"" worked very well for such great films such as the Matrix, 2001 A Space Odyssey, Logan's Run, or Total Recall. Inception not only miserably fails at this but it also lacks in other places as well.-Characters: Great actors, whom have all done great work in many movies spanning decades. However the characters in this movie came off as neutered eunuchs who lacked sense, emotion, and any sort of cohesiveness. (Sir Michael Caine and Tom Berenger's performances were appalling and the ""team"" of dreamers lacked screen dynamics and chemistry.)-Action: For a dream world, the action in this movie is very unimaginative and is well within the typical Hollywood bounds. Car cash scenes where the heroes drive and shoot, building shootouts, and melodramatic bullet wounds (as always one character is wounded critically, the team must save him; however the character can still ""fight"".)-Plot: This movie could have easily been over within 1 hour of rolling. Not only was Inception's ""puzzle ending"" blatantly obvious 40 mins into the film, but the storyline it self lacked any substance or draw. The overly complicated ""puzzle piece"" effect which Nolan was trying to achieve, was nothing more than the main story line being surrounded by excessive fluff and whimsical bullplop.*I will credit the movie with one notable mention. Nolan managed to work a Matrix style fight scene (which have been overdone by Hollywood since the early 2000s) into the small confines of an elevator.In the ending, Inception is not the great rave that many make it out to be. While the movie takes place in a ""dream world"", where bounds are limitless, the movie itself is sterile, cliché, repetitive, and unimaginative. This is even further compounded by one dimensional characters, and a drawn out storyline that pretends to be an enigma.Perhaps Christopher Nolan's true intent was to make a sterile and lack luster movie aimed strictly at making today's self-absorbed and obtuse Facebook-hipster generation feel ""smart"".Inception can be compared to a class presentation where the student is unprepared. To hide this, the student uses convoluted and circular logic to stammer through the presentation and pass the time. It is obvious that the student knows nothing and has wasted several minutes talking about a subject that could have been explained in seconds. Nonetheless, since the student used ""big words"", talked excessively, and is deemed to be in the ""mainstream"" the class gives a standing ovation regardless...",https://www.imdb.com/review/rw2348361/?ref_=tturv_perm_42
Amazing!!!!!,10/10,"I got the opportunity to see this movie a week in advance :). Let me just say it is no disappointment in every witch way! As most of Leonardo's movies are good this one is even better! it will blow your mind, so yes i recommend everyone should see it even if you like Leo's work you will still enjoy this movie. Moments in the film keep you at the edge of your seat waiting to find out what happens next. I fell in love with this movie because of its originality and the imagination that took in to realizing this movie, Christopher Nolan has yet again made another great movie. All the cast members did an amazing job with Inception. Thank you for making this movie, I'm sure i will see it plenty more times!",https://www.imdb.com/review/rw2279324/?ref_=tturv_perm_65
Dickian dreams,8/10,"Say what you want of Nolan, the new populist demigod of Hollywood: that his movies are overplotted, his themes overstated, his structure wonky. However, you have to give it to Chris: he is generous. Other writers/directors live and die by a single gimmick, but he keeps throwing more and more ambitious stuff at the screen - he reminds me of Philip K. Dick, another artist who casually poured in a few pages more ideas than many of his colleagues used in a half-dozen books.Nolan has the same high-concept vitality: amnesiac protagonist tries to avenge his wife guided by tattoos on his body and Polaroid pictures (still his best, by far); a feud between illusionists in early 20th century London gets increasingly nasty.In Inception, con men use a special technology to navigate through people's dreams and steal their secrets. From the tone-perfect James Bond prologue to the climactic hurricane of set pieces, the movie transcends its limits - its clunky rules and the fact the dream world mechanics are not exploited as creatively as they could have - and succeeds thanks to its juicy premise and jaw-dropping cast, with Di Caprio in another of his ""tormented young man"" turns he has been perfecting since The Departed, Michael Caine, Ken Watanabe, Joseph Gordon-Levitt, Ellen Page, Cillian Murphy, Tom Hardy.Then we have gorgeous Marion Cotillard in Inception's most poignant idea - the protagonist, obsessed by his dead wife, tries to recreate her, but she ends up as a distorted, menacing memory haunting his fragile dream world.8/10",https://www.imdb.com/review/rw2991749/?ref_=tturv_perm_87
